Date, Open, High, Low, Close, Volume
04/11/12, 89.24, 89.385, 89.07, 89.34, 2003697
04/10/12, 89.27, 89.43, 88.72, 88.80, 4471011
04/09/12, 89.53, 89.57, 89.14, 89.24, 2692497
04/05/12, 89.87, 89.90, 89.59, 89.70, 3658887
04/04/12, 89.97, 90.10, 89.79, 89.92, 2297509
04/03/12, 90.31, 90.52, 90.24, 90.25, 4099700
04/02/12, 90.359, 90.47, 90.20, 90.33, 5883830
03/30/12, 90.97, 91.07, 90.59, 90.7185, 4020555
03/29/12, 90.82, 90.95, 90.60, 90.90, 2158577
03/28/12, 91.25, 91.25, 90.77, 90.91, 2803675
03/27/12, 91.01, 91.31, 90.94, 91.21, 4196615
03/26/12, 90.62, 91.06, 90.5712, 91.05, 2081141
03/23/12, 90.66, 90.755, 90.40, 90.50, 3465194
03/22/12, 90.45, 90.78, 90.43, 90.69, 3500847
03/21/12, 90.93, 90.93, 90.45, 90.47, 3280076
03/20/12, 90.76, 90.915, 90.61, 90.76, 2756564
03/19/12, 90.4907, 90.86, 90.33, 90.83, 2283831
03/16/12, 90.91, 91.00, 90.30, 90.49, 3570666
03/15/12, 91.20, 91.20, 90.74, 90.82, 1726708
03/14/12, 91.31, 91.35, 90.67, 91.13, 2928804
03/13/12, 90.98, 91.36, 90.76, 91.36, 2890686
03/12/12, 90.62, 90.72, 90.50, 90.70, 2152945
03/09/12, 90.69, 90.94, 90.6309, 90.70, 2531279
03/08/12, 90.25, 90.62, 90.04, 90.60, 2249686
03/07/12, 89.93, 90.0075, 89.64, 89.90, 5840603
03/06/12, 90.54, 90.74, 89.65, 89.65, 5792803
03/05/12, 91.45, 91.48, 90.85, 90.86, 2333685
03/02/12, 91.73, 91.73, 91.34, 91.37, 1708903
03/01/12, 91.65, 91.84, 91.50, 91.75, 3802718
02/29/12, 92.10, 92.26, 91.77, 92.126, 3085709
02/28/12, 91.90, 92.12, 91.85, 92.01, 2813177
02/27/12, 91.5915, 91.95, 91.5915, 91.83, 1608019
02/24/12, 91.55, 91.85, 91.48, 91.81, 1795436
02/23/12, 91.26, 91.74, 91.20, 91.53, 3212215
02/22/12, 91.03, 91.25, 90.97, 91.20, 3570817
02/21/12, 90.68, 91.09, 90.65, 90.91, 2265055
02/17/12, 90.84, 90.8599, 90.45, 90.57, 2402665
02/16/12, 90.22, 90.62, 89.9926, 90.60, 2515832
02/15/12, 90.53, 90.77, 90.20, 90.22, 1986509
02/14/12, 90.4601, 90.65, 90.39, 90.51, 3000399
02/13/12, 90.50, 90.72, 90.33, 90.51, 2193520
02/10/12, 90.58, 90.62, 90.25, 90.25, 2909564
02/09/12, 91.06, 91.09, 90.67, 91.04, 3258677
02/08/12, 91.04, 91.09, 90.81, 91.00, 3335938
02/07/12, 90.79, 90.99, 90.67, 90.92, 2466954
02/06/12, 90.6388, 90.76, 90.50, 90.74, 2270477
02/03/12, 91.22, 91.24, 90.58, 90.72, 2312817
02/02/12, 90.59, 90.62, 90.41, 90.46, 2079516
02/01/12, 90.28, 90.72, 90.28, 90.40, 4285002
01/31/12, 90.75, 90.87, 90.53, 90.74, 2864338
01/30/12, 90.46, 90.73, 90.3455, 90.51, 2553075
01/27/12, 91.0101, 91.18, 90.80, 90.80, 2431063
01/26/12, 91.30, 91.48, 90.92, 91.13, 6487499
01/25/12, 90.30, 91.00, 89.92, 90.91, 3882718
01/24/12, 89.89, 90.17, 89.72, 90.12, 2863735
01/23/12, 89.7682, 90.02, 89.66, 89.89, 1680086
01/20/12, 89.61, 89.7371, 89.5371, 89.58, 2037457
01/19/12, 89.72, 89.85, 89.46, 89.58, 2952928
01/18/12, 89.21, 89.46, 88.95, 89.45, 2725759
01/17/12, 89.38, 89.38, 89.06, 89.20, 4144194
01/13/12, 89.07, 89.13, 88.55, 89.02, 1929355
01/12/12, 89.24, 89.44, 89.04, 89.12, 1558050
01/11/12, 89.27, 89.33, 89.04, 89.24, 1191054
01/10/12, 89.40, 89.48, 89.20, 89.33, 2317956
01/09/12, 88.9101, 89.23, 88.91, 89.02, 2157799
01/06/12, 89.39, 89.39, 88.75, 88.90, 1916321
01/05/12, 89.5388, 89.58, 88.99, 89.18, 2579651
01/04/12, 89.70, 89.71, 89.11, 89.57, 3009972
01/03/12, 89.82, 89.99, 89.45, 89.72, 3118746
12/30/11, 89.37, 89.65, 89.26, 89.43, 1553310
12/29/11, 89.10, 89.44, 88.86, 89.38, 1558525
12/28/11, 89.41, 89.49, 88.76, 88.85, 1899113
12/27/11, 89.03, 89.30, 88.80, 89.27, 2281978
12/23/11, 88.99, 89.507, 88.87, 89.45, 1255156
12/22/11, 88.63, 89.16, 88.46, 89.04, 1885704
12/21/11, 88.21, 88.70, 88.10, 88.70, 1792232
12/20/11, 87.94, 88.52, 87.86, 88.45, 1957086
12/19/11, 87.54, 87.95, 87.35, 87.36, 2267976
12/16/11, 87.25, 87.51, 87.00, 87.47, 1383867
12/15/11, 87.34, 87.35, 86.93, 87.06, 1562123
12/14/11, 86.93, 86.98, 86.47, 86.75, 1317637
12/13/11, 87.51, 87.71, 86.87, 86.90, 1742557
12/12/11, 87.38, 87.38, 87.05, 87.23, 1771952
12/09/11, 87.10, 87.75, 87.00, 87.70, 1355837
12/08/11, 87.39, 87.52, 86.94, 86.95, 1994160
12/07/11, 87.58, 87.68, 87.19, 87.52, 1740569
12/06/11, 87.37, 87.86, 87.13, 87.80, 2355532
12/05/11, 87.44, 87.64, 87.12, 87.41, 2719187
12/02/11, 86.69, 87.00, 86.43, 86.92, 2664612
12/01/11, 86.00, 86.52, 85.84, 86.43, 2441924
11/30/11, 86.30, 86.68, 86.07, 86.60, 2944025
11/29/11, 84.92, 85.15, 84.62, 85.15, 2010237
11/28/11, 84.53, 84.92, 84.02, 84.60, 2454998
11/25/11, 82.99, 83.692, 82.53, 82.75, 1476140
11/23/11, 84.01, 84.20, 82.63, 82.75, 4482930
11/22/11, 84.90, 85.14, 84.19, 84.27, 4123358
11/21/11, 85.79, 85.92, 84.82, 84.92, 3219002
11/18/11, 86.28, 86.31, 85.79, 85.89, 2226788
11/17/11, 86.51, 86.77, 85.53, 85.95, 2131616
11/16/11, 86.97, 87.12, 86.35, 86.373, 1789446
11/15/11, 87.31, 87.40, 86.9039, 87.22, 1449935
11/14/11, 87.88, 87.88, 87.00, 87.45, 1603036
11/11/11, 87.40, 88.11, 87.33, 88.04, 1270170
11/10/11, 87.57, 87.71, 86.87, 86.89, 2487635
11/09/11, 87.71, 87.97, 86.80, 86.80, 2151455
11/08/11, 88.75, 88.82, 88.33, 88.68, 1823739
11/07/11, 88.73, 88.79, 88.02, 88.48, 1755955
11/04/11, 88.38, 88.86, 88.07, 88.78, 3759499
11/03/11, 88.69, 88.99, 88.12, 88.87, 1409817
11/02/11, 87.63, 88.18, 87.46, 88.00, 1812493
11/01/11, 87.53, 88.12, 86.75, 87.17, 3132778
10/31/11, 89.66, 89.669, 89.20, 89.28, 2972542
10/28/11, 90.16, 90.20, 89.84, 90.12, 2820633
10/27/11, 90.74, 91.42, 90.00, 90.49, 5142955
10/26/11, 89.50, 89.50, 88.45, 89.08, 2839408
10/25/11, 89.41, 89.83, 88.6635, 88.70, 4506547
10/24/11, 88.00, 90.48, 87.85, 90.30, 5630571
10/21/11, 87.45, 87.94, 87.25, 87.92, 2406283
10/20/11, 86.40, 86.88, 86.20, 86.87, 1759794
10/19/11, 86.55, 87.22, 86.06, 86.11, 3574443
10/18/11, 85.92, 86.58, 85.43, 86.39, 2889987
10/17/11, 86.02, 86.07, 85.73, 85.93, 1904003
10/14/11, 86.31, 86.46, 86.00, 86.43, 2760390
10/13/11, 85.84, 86.02, 85.11, 85.83, 3361281
10/12/11, 84.77, 86.28, 84.42, 86.19, 4222931
10/11/11, 85.03, 85.03, 84.18, 84.23, 2278743
10/10/11, 84.38, 85.18, 83.87, 85.17, 2014226
10/07/11, 83.78, 83.80, 82.67, 83.38, 2686877
10/06/11, 82.29, 83.32, 81.90, 83.31, 2317125
10/05/11, 81.43, 82.11, 80.73, 82.04, 2563713
10/04/11, 80.61, 81.18, 77.90, 81.05, 4870704
10/03/11, 81.92, 82.455, 81.30, 81.30, 2561814
09/30/11, 83.98, 83.98, 82.73, 82.83, 2510616
09/29/11, 85.00, 85.2799, 84.36, 84.51, 1643085
09/28/11, 85.58, 85.60, 84.51, 84.67, 2696745
09/27/11, 86.04, 86.04, 85.50, 85.63, 3481221
09/26/11, 85.39, 86.38, 85.01, 85.53, 2451348
09/23/11, 84.73, 85.62, 84.70, 85.21, 2251297
09/22/11, 85.17, 85.52, 84.7815, 84.98, 2295633
09/21/11, 86.90, 87.08, 86.14, 86.15, 2524809
09/20/11, 86.92, 87.08, 86.57, 86.90, 1509046
09/19/11, 86.74, 86.9298, 86.38, 86.76, 1250902
09/16/11, 87.15, 87.15, 86.60, 86.89, 1217108
09/15/11, 86.56, 86.96, 86.37, 86.94, 1533945
09/14/11, 86.07, 86.56, 85.66, 86.36, 1648267
09/13/11, 85.34, 86.00, 85.14, 85.79, 2331836
09/12/11, 85.31, 85.465, 84.81, 85.14, 2109980
09/09/11, 86.55, 86.80, 85.63, 85.88, 1978319
09/08/11, 86.56, 86.85, 86.39, 86.66, 1533068
09/07/11, 86.59, 86.76, 86.11, 86.39, 916825
09/06/11, 85.76, 86.30, 85.52, 85.97, 3004006
09/02/11, 86.57, 87.56, 86.57, 87.00, 1814569
09/01/11, 87.49, 87.61, 87.234, 87.41, 1624050
08/31/11, 87.79, 88.38, 87.57, 88.03, 3213638
08/30/11, 86.61, 86.96, 86.49, 86.91, 1774454
08/29/11, 86.47, 86.85, 86.18, 86.75, 2082086
08/26/11, 85.05, 86.05, 84.30, 85.88, 1628970
08/25/11, 86.2184, 86.46, 85.00, 85.02, 1678792
08/24/11, 85.50, 86.06, 85.19, 85.71, 2550809
08/23/11, 85.28, 86.24, 84.70, 86.10, 2588732
08/22/11, 86.00, 86.36, 85.3465, 85.46, 1681088
08/19/11, 85.27, 86.58, 85.09, 85.36, 1879349
08/18/11, 86.18, 86.23, 85.11, 86.11, 2342643
08/17/11, 86.63, 87.18, 86.60, 87.17, 1668881
08/16/11, 86.53, 86.78, 86.12, 86.22, 2711992
08/15/11, 85.97, 86.89, 83.21, 86.77, 3280648
08/12/11, 85.98, 86.21, 85.03, 85.38, 2273576
08/11/11, 83.66, 85.91, 83.66, 85.78, 2916821
08/10/11, 85.15, 85.29, 83.89, 84.25, 3394904
08/09/11, 84.25, 85.70, 83.051, 85.70, 5124140
08/08/11, 83.16, 85.86, 82.33, 83.16, 6491536
08/05/11, 87.44, 88.13, 84.61, 86.86, 4671862
08/04/11, 89.0024, 89.35, 86.91, 86.95, 3398732
08/03/11, 89.61, 89.96, 88.81, 89.53, 2361562
08/02/11, 90.49, 90.50, 89.57, 89.58, 1286632
08/01/11, 90.79, 91.01, 90.25, 90.70, 906957
07/29/11, 90.48, 91.08, 90.41, 91.05, 1199010
07/28/11, 90.92, 91.18, 90.83, 90.96, 689671
07/27/11, 91.52, 91.58, 90.82, 90.82, 1158046
07/26/11, 91.44, 91.64, 91.33, 91.54, 570141
07/25/11, 91.55, 91.74, 91.34, 91.35, 1050593
07/22/11, 91.60, 91.86, 91.54, 91.84, 669904
07/21/11, 91.45, 91.77, 91.35, 91.72, 936292
07/20/11, 91.41, 91.41, 91.20, 91.28, 878433
07/19/11, 90.78, 91.23, 90.71, 91.20, 894054
07/18/11, 90.75, 91.00, 90.51, 90.79, 2103423
07/15/11, 91.17, 91.17, 90.89, 90.95, 688750
07/14/11, 90.87, 91.50, 90.81, 90.98, 823203
07/13/11, 90.60, 91.07, 90.54, 91.03, 1056765
07/12/11, 90.52, 90.66, 90.32, 90.33, 1407158
07/11/11, 91.01, 91.13, 90.55, 90.58, 1967035
07/08/11, 91.16, 91.52, 91.14, 91.48, 1771033
07/07/11, 91.58, 91.73, 91.31, 91.73, 2662031
07/06/11, 90.99, 91.38, 90.92, 91.37, 1969351
07/05/11, 91.06, 91.34, 90.91, 91.33, 2253138
07/01/11, 91.39, 91.45, 90.84, 91.21, 1749889
06/30/11, 90.70, 91.60, 90.70, 91.31, 2514279
06/29/11, 90.10, 90.75, 89.95, 90.70, 1752681
06/28/11, 89.70, 89.81, 89.62, 89.81, 1477407
06/27/11, 89.51, 89.60, 89.36, 89.45, 1137670
06/24/11, 90.05, 90.05, 89.33, 89.47, 1416321
06/23/11, 89.25, 90.00, 88.83, 89.90, 2999773
06/22/11, 89.90, 90.04, 89.41, 89.42, 1670231
06/21/11, 89.62, 90.0835, 89.56, 90.07, 2211941
06/20/11, 88.95, 89.57, 88.94, 89.47, 1555836
06/17/11, 88.89, 89.18, 88.30, 88.85, 3487335
06/16/11, 89.41, 89.70, 87.6264, 87.88, 7150362
06/15/11, 89.58, 89.85, 89.37, 89.47, 1319394
06/14/11, 89.97, 90.02, 89.80, 89.85, 1252945
06/13/11, 89.75, 89.99, 89.29, 89.29, 2015577
06/10/11, 90.27, 90.35, 89.44, 89.63, 3870832
06/09/11, 90.21, 90.44, 90.12, 90.22, 1480611
06/08/11, 90.56, 90.58, 90.14, 90.16, 1642599
06/07/11, 90.90, 90.93, 90.54, 90.59, 996798
06/06/11, 90.94, 91.01, 90.57, 90.66, 1660078
06/03/11, 90.96, 91.08, 90.82, 90.88, 1141070
06/02/11, 91.36, 91.405, 91.20, 91.24, 1176920
06/01/11, 91.76, 91.89, 91.15, 91.30, 2091506
05/31/11, 92.40, 92.46, 92.26, 92.40, 1847938
05/27/11, 91.95, 92.26, 91.90, 92.15, 1225700
05/26/11, 91.97, 92.00, 91.87, 91.87, 788112
05/25/11, 92.03, 92.05, 91.90, 91.95, 1407914
05/24/11, 92.31, 92.3701, 91.93, 91.95, 808015
05/23/11, 92.26, 92.35, 92.08, 92.10, 1204759
05/20/11, 92.61, 92.61, 92.41, 92.54, 538862
05/19/11, 92.67, 92.67, 92.51, 92.61, 715806
05/18/11, 92.48, 92.66, 92.43, 92.65, 813007
05/17/11, 92.37, 92.59, 92.11, 92.54, 1673722
05/16/11, 92.26, 92.47, 92.26, 92.38, 486364
05/13/11, 92.60, 92.60, 92.20, 92.20, 1053352
05/12/11, 92.47, 92.58, 92.26, 92.58, 1129732
05/11/11, 92.69, 92.73, 92.37, 92.49, 595173
05/10/11, 92.33, 92.63, 92.33, 92.63, 723707
05/09/11, 92.39, 92.51, 92.29, 92.43, 620448
05/06/11, 92.11, 92.45, 92.11, 92.31, 968808
05/05/11, 92.22, 92.22, 91.79, 91.84, 1255551
05/04/11, 92.38, 92.38, 92.12, 92.22, 959320
05/03/11, 92.42, 92.43, 92.10, 92.25, 977688
05/02/11, 92.31, 92.42, 92.21, 92.23, 848644
04/29/11, 92.76, 92.85, 92.68, 92.85, 799175
04/28/11, 92.58, 92.66, 92.55, 92.63, 697529
04/27/11, 92.49, 92.58, 92.48, 92.58, 738775
04/26/11, 92.45, 92.52, 92.33, 92.52, 574047
04/25/11, 92.45, 92.45, 92.30, 92.31, 978680
04/21/11, 92.32, 92.43, 92.11, 92.41, 631929
04/20/11, 92.00, 92.23, 91.91, 92.19, 716357
04/19/11, 91.64, 91.86, 91.6095, 91.84, 1020785
04/18/11, 91.70, 91.70, 91.42, 91.52, 1736487
04/15/11, 91.85, 91.90, 91.76, 91.84, 658178
04/14/11, 92.00, 92.02, 91.64, 91.72, 1539477
04/13/11, 91.87, 92.09, 91.83, 92.09, 1128099
04/12/11, 91.98, 91.98, 91.62, 91.65, 940010
04/11/11, 92.08, 92.17, 91.93, 91.94, 1045853
04/08/11, 92.09, 92.12, 91.91, 92.03, 1169275
04/07/11, 91.93, 92.07, 91.92, 92.03, 1156649
04/06/11, 91.91, 91.98, 91.84, 91.94, 835242
04/05/11, 91.64, 91.91, 91.64, 91.74, 1338016
04/04/11, 91.44, 91.865, 91.35, 91.84, 3255761
04/01/11, 91.39, 91.53, 91.28, 91.28, 1322302
03/31/11, 92.03, 92.03, 91.87, 91.96, 924057
03/30/11, 91.95, 92.06, 91.75, 92.01, 1868925
03/29/11, 91.70, 91.91, 91.68, 91.87, 1010661
03/28/11, 91.90, 91.90, 91.69, 91.82, 843940
03/25/11, 91.84, 91.86, 91.76, 91.79, 478427
03/24/11, 91.76, 91.85, 91.65, 91.76, 923004
03/23/11, 91.69, 91.82, 91.53, 91.68, 749400
03/22/11, 91.62, 91.83, 91.53, 91.79, 2285371
03/21/11, 91.49, 91.78, 91.41, 91.74, 943801
03/18/11, 91.14, 91.47, 91.02, 91.18, 1300631
03/17/11, 90.22, 90.76, 90.22, 90.75, 1634185
03/16/11, 90.36, 90.6199, 89.72, 89.78, 2883726
03/15/11, 89.90, 90.49, 89.50, 90.34, 1599065
03/14/11, 91.09, 91.26, 90.76, 90.81, 1644087
03/11/11, 91.11, 91.35, 91.06, 91.18, 1023466
03/10/11, 91.74, 91.80, 91.17, 91.20, 1098332
03/09/11, 91.96, 92.01, 91.65, 91.68, 1241691
03/08/11, 92.00, 92.06, 91.91, 91.94, 971360
03/07/11, 92.13, 92.14, 91.92, 92.02, 1086718
03/04/11, 92.19, 92.21, 91.93, 92.00, 1057147
03/03/11, 91.91, 92.22, 91.91, 92.19, 1615275
03/02/11, 91.75, 91.88, 91.70, 91.86, 1271325
03/01/11, 91.97, 91.98, 91.68, 91.78, 1692017
02/28/11, 92.14, 92.53, 91.98, 92.50, 4044392
02/25/11, 91.81, 92.08, 91.78, 92.04, 1910924
02/24/11, 91.85, 91.91, 91.71, 91.76, 857257
02/23/11, 91.63, 91.83, 91.59, 91.69, 1062634
02/22/11, 92.19, 92.24, 91.59, 91.60, 1305924
02/18/11, 92.18, 92.37, 92.112, 92.36, 870259
02/17/11, 92.00, 92.10, 91.96, 92.08, 658777
02/16/11, 92.01, 92.09, 91.87, 91.87, 1378059
02/15/11, 92.06, 92.06, 91.77, 91.84, 1109228
02/14/11, 91.86, 92.02, 91.86, 92.02, 659958
02/11/11, 91.87, 91.95, 91.6306, 91.95, 586701
02/10/11, 91.60, 91.91, 91.50, 91.72, 801999
02/09/11, 92.14, 92.14, 91.62, 91.62, 936835
02/08/11, 92.12, 92.16, 92.00, 92.14, 2632401
02/07/11, 92.01, 92.05, 91.79, 92.04, 2260575
02/04/11, 91.70, 91.89, 91.52, 91.87, 1667522
02/03/11, 91.48, 91.56, 91.27, 91.47, 1241253
02/02/11, 91.49, 91.51, 91.37, 91.47, 550316
02/01/11, 91.31, 91.45, 91.21, 91.37, 944539
01/31/11, 91.53, 91.78, 91.36, 91.78, 1183358
01/28/11, 91.88, 91.89, 91.27, 91.29, 2024804
01/27/11, 91.77, 91.85, 91.69, 91.84, 679369
01/26/11, 91.64, 91.72, 91.53, 91.72, 985500
01/25/11, 91.43, 91.53, 91.33, 91.53, 686374
01/24/11, 91.29, 91.45, 91.29, 91.39, 697241
01/21/11, 90.98, 91.34, 90.98, 91.26, 681449
01/20/11, 91.07, 91.13, 90.76, 90.89, 765902
01/19/11, 91.27, 91.39, 91.06, 91.07, 1073287
01/18/11, 91.50, 91.50, 91.25, 91.35, 1186743
01/14/11, 91.35, 91.40, 91.24, 91.36, 912410
01/13/11, 91.24, 91.45, 91.17, 91.21, 1563850
01/12/11, 91.05, 91.3343, 91.05, 91.23, 609563
01/11/11, 90.91, 91.09, 90.85, 91.04, 493282
01/10/11, 90.61, 90.73, 90.5736, 90.69, 517350
01/07/11, 91.12, 91.12, 90.70, 90.76, 917886
01/06/11, 91.04, 91.12, 90.69, 91.11, 2046508
01/05/11, 90.64, 91.01, 90.63, 91.00, 2538598
01/04/11, 90.56, 90.78, 90.48, 90.77, 1077790
01/03/11, 90.29, 90.71, 90.266, 90.36, 1448720
12/31/10, 90.13, 90.31, 90.05, 90.29, 715640
12/30/10, 90.14, 90.14, 89.96, 90.13, 335357
12/29/10, 89.84, 90.06, 89.72, 90.03, 535675
12/28/10, 89.87, 89.90, 89.54, 89.73, 575061
12/27/10, 90.32, 90.36, 90.12, 90.25, 590780
12/23/10, 90.15, 90.25, 90.12, 90.18, 560427
12/22/10, 89.85, 90.14, 89.77, 90.09, 802964
12/21/10, 89.81, 89.89, 89.66, 89.84, 785509
12/20/10, 89.63, 89.65, 89.50, 89.65, 587688
12/17/10, 89.35, 89.53, 89.23, 89.49, 989648
12/16/10, 88.90, 89.36, 88.78, 89.36, 498592
12/15/10, 89.40, 89.40, 88.91, 89.03, 566467
12/14/10, 89.40, 89.40, 88.88, 89.38, 1366852
12/13/10, 89.40, 89.57, 88.82, 88.94, 1176596
12/10/10, 89.50, 89.61, 89.313, 89.39, 613073
12/09/10, 89.67, 89.67, 89.34, 89.35, 457395
12/08/10, 89.73, 90.00, 89.41, 89.54, 1216173
12/07/10, 89.82, 89.91, 89.6682, 89.83, 946286
12/06/10, 89.42, 89.42, 89.23, 89.368, 776207
12/03/10, 89.20, 89.45, 89.16, 89.42, 1620973
12/02/10, 89.26, 89.32, 89.00, 89.27, 775536
12/01/10, 88.98, 89.25, 88.79, 89.22, 1710819
11/30/10, 88.59, 89.12, 88.42, 88.99, 1459205
11/29/10, 88.51, 89.0182, 88.48, 88.79, 598258
11/26/10, 88.77, 88.87, 88.51, 88.56, 364985
11/24/10, 88.57, 89.02, 88.57, 88.88, 690699
11/23/10, 89.38, 89.38, 88.32, 88.35, 1975681
11/22/10, 89.76, 89.95, 89.54, 89.58, 424702
11/19/10, 90.00, 90.21, 89.835, 90.21, 591944
11/18/10, 89.82, 90.24, 89.58, 90.24, 1196927
11/17/10, 89.25, 89.37, 89.002, 89.11, 1826998
11/16/10, 89.58, 89.70, 88.49, 88.66, 1674440
11/15/10, 90.17, 90.20, 89.59, 89.65, 1071328
11/12/10, 90.14, 90.25, 89.82, 89.82, 1088473
11/11/10, 90.44, 90.53, 89.81, 90.15, 1050975
11/10/10, 91.25, 91.25, 90.48, 90.51, 1250734
11/09/10, 91.69, 91.69, 91.10, 91.26, 705370
11/08/10, 91.70, 91.79, 91.45, 91.52, 1178791
11/05/10, 91.78, 91.89, 91.52, 91.79, 1281424
11/04/10, 91.07, 91.97, 91.06, 91.89, 1495778
11/03/10, 90.45, 90.80, 90.34, 90.71, 1301545
11/02/10, 90.20, 90.42, 90.07, 90.41, 859734
11/01/10, 90.30, 90.40, 89.95, 89.97, 921336
10/29/10, 90.81, 90.90, 90.6596, 90.74, 898090
10/28/10, 90.89, 90.90, 90.55, 90.70, 1078543
10/27/10, 90.70, 90.80, 90.53, 90.65, 910648
10/26/10, 90.59, 90.77, 90.55, 90.75, 568069
10/25/10, 90.47, 90.77, 90.45, 90.61, 1051488
10/22/10, 90.07, 90.28, 90.0099, 90.26, 417941
10/21/10, 90.09, 90.12, 89.85, 89.85, 520996
10/20/10, 89.82, 90.016, 89.64, 89.99, 965529
10/19/10, 89.79, 89.95, 89.68, 89.71, 601717
10/18/10, 89.95, 90.10, 89.72, 89.72, 516280
10/15/10, 89.79, 90.00, 89.74, 89.84, 524185
10/14/10, 90.12, 90.13, 89.55, 89.61, 994364
10/13/10, 89.93, 90.25, 89.82, 90.04, 880245
10/12/10, 89.77, 89.95, 89.665, 89.74, 855154
10/11/10, 89.66, 89.89, 89.63, 89.82, 644842
10/08/10, 89.46, 89.68, 89.36, 89.63, 1524765
10/07/10, 89.35, 89.50, 89.13, 89.33, 1372192
10/06/10, 89.22, 89.33, 89.05, 89.15, 1990173
10/05/10, 89.25, 89.32, 89.06, 89.23, 993485
10/04/10, 89.28, 89.28, 88.89, 88.91, 2490571
10/01/10, 89.21, 89.33, 88.99, 89.22, 837744
09/30/10, 89.48, 89.74, 89.232, 89.69, 2290800
09/29/10, 89.20, 89.41, 89.1101, 89.24, 826505
09/28/10, 89.16, 89.16, 88.796, 89.03, 1039370
09/27/10, 88.93, 89.08, 88.84, 88.90, 615819
09/24/10, 88.53, 88.89, 88.53, 88.75, 917120
09/23/10, 88.50, 88.52, 88.25, 88.40, 758834
09/22/10, 89.10, 89.10, 88.62, 88.63, 832644
09/21/10, 89.23, 89.23, 88.87, 88.99, 810841
09/20/10, 89.10, 89.22, 89.05, 89.14, 631883
09/17/10, 89.05, 89.05, 88.90, 89.00, 922789
09/16/10, 88.74, 88.90, 88.65, 88.84, 751348
09/15/10, 88.47, 88.74, 88.47, 88.69, 570806
09/14/10, 88.78, 88.78, 88.52, 88.77, 658630
09/13/10, 88.58, 88.82, 88.45, 88.785, 1103408
09/10/10, 88.23, 88.37, 88.02, 88.33, 957563
09/09/10, 88.13, 88.13, 87.83, 88.10, 789297
09/08/10, 87.73, 87.855, 87.66, 87.75, 835485
09/07/10, 87.68, 87.74, 87.35, 87.73, 883458
09/03/10, 87.73, 87.86, 87.4796, 87.86, 999565
09/02/10, 87.52, 87.61, 87.34, 87.60, 603843
09/01/10, 86.91, 87.46, 86.89, 87.46, 1697818
08/31/10, 87.20, 87.38, 87.10, 87.15, 1154727
08/30/10, 87.03, 87.43, 87.03, 87.176, 620783
08/27/10, 87.20, 87.43, 86.91, 87.02, 1301908
08/26/10, 87.22, 87.44, 86.80, 87.03, 1012314
08/25/10, 87.20, 87.32, 86.79, 87.154, 788392
08/24/10, 87.51, 87.57, 87.25, 87.27, 1000771
08/23/10, 87.80, 87.81, 87.57, 87.73, 633279
08/20/10, 87.52, 87.77, 87.46, 87.73, 557682
08/19/10, 87.70, 87.81, 87.28, 87.52, 882726
08/18/10, 87.60, 87.76, 87.50, 87.70, 716963
08/17/10, 87.55, 87.78, 87.4701, 87.55, 860790
08/16/10, 86.99, 87.468, 86.98, 87.22, 1087596
08/13/10, 86.97, 87.33, 86.6465, 87.11, 776241
08/12/10, 86.65, 87.14, 86.20, 86.73, 1261555
08/11/10, 87.59, 87.70, 86.90, 87.03, 1558562
08/10/10, 88.23, 88.30, 87.95, 88.18, 1271450
08/09/10, 88.59, 88.59, 88.09, 88.21, 1266138
08/06/10, 88.34, 88.39, 87.87, 88.37, 830249
08/05/10, 88.34, 88.41, 88.15, 88.39, 708094
08/04/10, 88.58, 88.59, 88.29, 88.43, 1844116
08/03/10, 88.17, 88.63, 88.09, 88.48, 1705805
08/02/10, 88.39, 88.55, 88.20, 88.48, 1021546
07/30/10, 88.60, 88.87, 88.35, 88.62, 1038667
07/29/10, 88.88, 88.93, 88.58, 88.85, 628865
07/28/10, 88.88, 88.95, 88.52, 88.58, 603037
07/27/10, 88.99, 89.10, 88.48, 88.77, 887036
07/26/10, 88.80, 88.96, 88.47, 88.89, 887197
07/23/10, 88.39, 88.85, 88.04, 88.85, 985397
07/22/10, 87.95, 88.46, 87.95, 88.45, 809209
07/21/10, 88.08, 88.44, 87.37, 87.67, 1376024
07/20/10, 87.00, 88.16, 86.86, 87.71, 2442762
07/19/10, 86.98, 87.22, 86.73, 87.01, 555993
07/16/10, 87.19, 87.21, 86.48, 86.72, 1215265
07/15/10, 86.96, 87.30, 86.92, 87.25, 565857
07/14/10, 87.05, 87.26, 86.88, 87.12, 640359
07/13/10, 86.75, 87.35, 86.52, 87.20, 1464837
07/12/10, 86.71, 86.72, 85.86, 86.53, 786488
07/09/10, 86.80, 86.80, 86.4675, 86.60, 778791
07/08/10, 86.66, 86.84, 86.12, 86.80, 1525138
07/07/10, 85.38, 86.4777, 85.20, 86.40, 1173855
07/06/10, 85.21, 85.41, 84.86, 85.37, 1176571
07/02/10, 84.56, 85.15, 84.50, 84.70, 880346
07/01/10, 84.46, 84.72, 83.46, 84.68, 2043996
06/30/10, 84.85, 85.12, 84.51, 84.90, 1111298
06/29/10, 85.57, 85.581, 84.531, 85.03, 1354359
06/28/10, 85.82, 86.20, 85.67, 85.89, 682189
06/25/10, 85.63, 85.7401, 85.25, 85.70, 536430
06/24/10, 85.72, 85.77, 85.20, 85.31, 613530
